radio,mcc,net,area,cell,lat,lon,range,samples
LTE,724,3,31146,202493825,-23.5605,-46.6927,1000,11
LTE,724,3,31146,202493827,-23.5619,-46.6934,1000,2
LTE,724,3,31146,202494217,-23.5813,-46.663,4270,2
LTE,724,3,31146,202494218,-23.5813,-46.663,4270,2
LTE,724,3,31146,202494230,-23.5519,-46.6683,3851,2
LTE,724,3,31146,202494231,-23.5437,-46.6518,5767,4
LTE,724,3,31146,202494338,-23.5675,-46.7021,1000,1
LTE,724,3,31146,202494339,-23.5519,-46.6683,3849,2
LTE,724,3,31146,202494473,-23.5595,-46.6973,1000,4
LTE,724,3,31146,202494475,-23.5581,-46.7002,1000,4
LTE,724,3,31146,202494477,-23.5619,-46.6934,1000,1
LTE,724,3,31146,202494486,-23.5661,-46.7024,1000,1
LTE,724,3,31146,202495489,-23.5639,-46.6881,1000,3
LTE,724,3,31146,202495491,-23.565,-46.6936,1000,1
LTE,724,3,31146,202495497,-23.5639,-46.688,1000,6
LTE,724,3,31146,202495499,-23.5649,-46.6938,1000,1
LTE,724,3,31146,202495503,-23.565,-46.6933,1000,1
LTE,724,3,31146,202495509,-23.5638,-46.6886,1000,19
LTE,724,3,31146,202495510,-23.5647,-46.6907,1000,4
LTE,724,3,31146,202495511,-23.5654,-46.6934,1000,1
LTE,724,3,31146,202495617,-23.5639,-46.6884,1000,9
LTE,724,3,31146,202495619,-23.565,-46.6939,1000,1
LTE,724,3,31146,202496011,-23.5624,-46.6979,1000,1
LTE,724,3,31146,202496014,-23.5619,-46.6934,1000,3
LTE,724,3,31146,202496022,-23.5602,-46.6951,1000,4
LTE,724,3,31146,202496023,-23.5621,-46.6977,1000,1
LTE,724,3,31146,202502766,-23.5785,-46.6815,1000,1
LTE,724,3,31146,219153346,-23.5796,-46.6605,1000,3
LTE,724,3,31146,219153349,-23.5919,-46.6648,1000,1
LTE,724,3,31146,219154433,-23.5881,-46.6643,1000,3
LTE,724,3,31146,219154434,-23.5893,-46.6644,1000,3
LTE,724,3,31146,219154643,-23.5869,-46.6641,1000,4
LTE,724,3,31146,219156483,-23.5825,-46.6842,1000,4
LTE,724,3,31146,219156703,-23.5819,-46.6845,1000,1
LTE,724,3,31146,219177033,-23.5959,-46.6929,1000,6
LTE,724,3,31146,219177152,-23.5756,-46.6948,1000,4
LTE,724,3,31146,219177171,-23.5901,-46.6909,1000,4
LTE,724,3,31146,219177173,-23.5941,-46.6898,1000,3
LTE,724,3,31146,219177183,-23.595,-46.6922,1000,3
LTE,724,3,31146,219177217,-23.5921,-46.6924,1000,12
LTE,724,3,31146,219177218,-23.5936,-46.6928,1000,7
LTE,724,3,31146,219177219,-23.5673,-46.7028,1000,1
LTE,724,3,31146,219177225,-23.591,-46.6917,1000,8
LTE,724,3,31146,219177226,-23.5891,-46.6932,1639,13
LTE,724,3,31146,219177227,-23.594,-46.6936,1000,3
LTE,724,3,31146,219177229,-23.5868,-46.6925,2408,9
LTE,724,3,31146,219177230,-23.5673,-46.7028,1000,1
LTE,724,3,31146,219177231,-23.5936,-46.6925,1000,2
LTE,724,3,31146,219177345,-23.5912,-46.693,1000,13
LTE,724,3,31146,219177346,-23.5936,-46.6924,1000,7
LTE,724,3,31146,219177347,-23.5943,-46.6934,1000,6
LTE,724,3,31146,219177473,-23.5902,-46.6875,1000,2
LTE,724,3,31146,219178499,-23.591,-46.6872,1000,2
LTE,724,3,31146,219179029,-23.5921,-46.69,1000,1
LTE,724,3,31146,219185476,-23.5916,-46.6827,1000,1
LTE,724,3,31146,219185606,-23.5911,-46.6828,1000,1
LTE,724,3,31146,219185626,-23.5912,-46.6828,1000,1
LTE,724,3,31146,219187971,-23.5909,-46.683,1000,3
LTE,724,3,31146,219188171,-23.5914,-46.6798,1000,1
LTE,724,3,31146,219188227,-23.5899,-46.688,1000,2
LTE,724,3,31146,219188481,-23.5877,-46.6823,1000,4
LTE,724,3,31146,219188693,-23.5859,-46.6829,1000,2
LTE,724,3,31146,219188993,-23.5845,-46.6741,1000,10
LTE,724,3,31146,219188995,-23.5853,-46.6771,1000,5
LTE,724,3,31146,219189513,-23.586,-46.6799,1000,3
LTE,724,3,31146,219190537,-23.5858,-46.6789,1000,3
LTE,724,3,31146,219190785,-23.583,-46.6844,1000,2
LTE,724,3,31146,219190980,-23.5834,-46.6838,1000,1
LTE,724,3,31146,219190983,-23.5849,-46.6822,1000,3
LTE,724,3,31146,219190997,-23.5816,-46.6846,1000,2
LTE,724,3,31146,219190998,-23.582,-46.6838,1000,2
LTE,724,3,31146,219191041,-23.5867,-46.6826,1000,3
LTE,724,3,31146,219191101,-23.5858,-46.6813,1000,6
LTE,724,3,31146,219191243,-23.5835,-46.6833,1000,4
LTE,724,3,31146,219191244,-23.5843,-46.6823,1000,2
LTE,724,3,31146,219191263,-23.5851,-46.6831,1000,2
LTE,724,3,31146,219191810,-23.5801,-46.6672,1000,2
LTE,724,3,31146,219191821,-23.5794,-46.668,1000,5
LTE,724,3,31146,219192024,-23.5792,-46.6612,1000,1
LTE,724,3,31146,219192524,-23.5777,-46.6738,1000,1
LTE,724,3,31146,219192904,-23.5853,-46.6908,1000,2
LTE,724,3,31146,219193054,-23.5863,-46.6907,1000,3
LTE,724,3,31146,219193287,-23.5859,-46.6794,1000,1
LTE,724,3,31146,219193291,-23.5859,-46.6795,1000,1
LTE,724,3,31146,219193311,-23.5859,-46.6795,1000,1
LTE,724,3,31146,219193345,-23.5827,-46.6658,670,26
LTE,724,3,31146,219193346,-23.5859,-46.6696,1000,1
LTE,724,3,31146,219193407,-23.5824,-46.6645,1000,2
LTE,724,3,31146,219193412,-23.5878,-46.6688,1000,1
LTE,724,3,31146,219193416,-23.5863,-46.6725,1000,1
LTE,724,3,31146,219193417,-23.5862,-46.6729,1000,1
LTE,724,3,31146,219193536,-23.5784,-46.6623,1000,6
LTE,724,3,31146,219193537,-23.5818,-46.658,1000,3
LTE,724,3,31146,219193541,-23.5909,-46.6647,1000,5
LTE,724,3,31146,219193542,-23.5921,-46.6654,1000,6
LTE,724,3,31146,219193547,-23.5861,-46.672,1000,1
LTE,724,3,31146,219193548,-23.5837,-46.6712,1000,1
LTE,724,3,31146,219193555,-23.5793,-46.6618,1000,3
LTE,724,3,31146,219193557,-23.5824,-46.664,1000,1
LTE,724,3,31146,219193562,-23.5884,-46.6684,1000,1
LTE,724,3,31146,219193567,-23.586,-46.6723,1000,1
LTE,724,3,31147,16944663,-23.4938,-46.7324,1000,1
LTE,724,3,31147,17249545,-23.5132,-46.7139,1000,4
LTE,724,3,31147,17249546,-23.5144,-46.715,1000,8
LTE,724,3,31147,17249557,-23.5121,-46.714,1000,1
LTE,724,3,31147,17870849,-23.5126,-46.714,1000,7
LTE,724,3,31147,17870850,-23.5149,-46.7173,1000,1
LTE,724,3,31147,18622473,-23.5036,-46.7216,1000,1
LTE,724,3,31147,18622485,-23.504,-46.724,1000,1
LTE,724,3,31147,18622486,-23.5088,-46.7199,1000,1
LTE,724,3,31147,18622487,-23.5106,-46.7214,1000,1
LTE,724,3,31147,18622593,-23.5038,-46.7223,1000,1
LTE,724,3,31147,18622594,-23.5091,-46.7217,1000,5
LTE,724,3,31147,168846337,-23.5082,-46.7386,1000,1
LTE,724,3,31147,168846347,-23.5077,-46.7462,1000,1
LTE,724,3,31147,168846594,-23.5071,-46.722,1000,6
LTE,724,3,31147,168846595,-23.4996,-46.7282,1000,16
LTE,724,3,31147,168846613,-23.4934,-46.733,1000,12
LTE,724,3,31147,168846615,-23.4966,-46.7337,1000,1
LTE,724,3,31147,168846723,-23.4964,-46.7332,1000,1
LTE,724,3,31147,168847638,-23.5086,-46.7374,1000,1
LTE,724,3,31147,168848131,-23.5176,-46.7313,1000,4
LTE,724,3,31147,168848139,-23.5126,-46.7336,1000,1
LTE,724,3,31147,168848151,-23.5141,-46.7316,1000,1
LTE,724,3,31147,168848259,-23.5105,-46.7326,1000,1
LTE,724,3,31147,202411273,-23.5131,-46.7237,1000,1
LTE,724,3,31147,202411274,-23.5193,-46.7223,1000,12
LTE,724,3,31147,202411275,-23.5174,-46.7323,1000,20
LTE,724,3,31147,202411277,-23.5132,-46.7235,1000,1
LTE,724,3,31147,202411278,-23.5208,-46.7214,1000,1
LTE,724,3,31147,202411393,-23.5138,-46.7262,1000,12
LTE,724,3,31147,202411394,-23.5189,-46.7229,1000,1
LTE,724,3,31147,202411395,-23.5179,-46.7302,1000,12
LTE,724,3,31147,202411785,-23.5096,-46.7209,1000,1
LTE,724,3,31147,202411787,-23.5099,-46.7198,1000,1
LTE,724,3,31147,202411790,-23.5054,-46.7149,1000,4
LTE,724,3,31147,202411905,-23.5112,-46.7227,1000,9
LTE,724,3,31147,202411906,-23.509,-46.7171,1000,1
LTE,724,3,31147,202411907,-23.5099,-46.7199,1000,1
LTE,724,3,31147,202412309,-23.5132,-46.7226,1000,1
LTE,724,3,31147,202414081,-23.508,-46.7151,1000,1
LTE,724,3,31147,202414082,-23.5122,-46.72,1218,21
LTE,724,3,31147,202414089,-23.5134,-46.7112,1000,7
LTE,724,3,31147,202414090,-23.5211,-46.7199,1000,2
LTE,724,3,31147,202414091,-23.511,-46.718,1000,1
LTE,724,3,31147,202414094,-23.5101,-46.7142,1000,1
LTE,724,3,31147,202414101,-23.5067,-46.715,1000,5
LTE,724,3,31147,202414103,-23.5107,-46.7187,1000,1
LTE,724,3,31147,202414209,-23.5087,-46.715,1000,1
LTE,724,3,31147,202414211,-23.512,-46.7175,1000,1
LTE,724,3,31148,17266697,-23.6177,-46.7,1000,9
LTE,724,3,31148,17266698,-23.6186,-46.7003,1000,6
LTE,724,3,31148,17266817,-23.6089,-46.6903,6863,6
LTE,724,3,31148,17266818,-23.6162,-46.6996,1000,4
LTE,724,3,31148,17299457,-23.6079,-46.6887,6673,5
LTE,724,3,31148,17299458,-23.621,-46.7012,1000,3
LTE,724,3,31148,17299469,-23.6108,-46.6927,7190,8
LTE,724,3,31148,17671171,-23.5945,-46.5911,1000,1
LTE,724,3,31148,17671177,-23.5945,-46.5911,1000,1
LTE,724,3,31148,17671189,-23.655,-46.7143,1000,1
LTE,724,3,31148,17671191,-23.5945,-46.5911,1000,1
LTE,724,3,31148,17671192,-23.5945,-46.5911,1000,1
LTE,724,3,31148,17671297,-23.5945,-46.5911,1000,1
LTE,724,3,31148,17671299,-23.5945,-46.5911,1000,1
LTE,724,3,31148,17671433,-23.6179,-46.6832,1000,1
LTE,724,3,31148,17671445,-23.6062,-46.6371,4869,2
LTE,724,3,31148,17671446,-23.6179,-46.6832,1000,1
LTE,724,3,31148,17671447,-23.5945,-46.5911,1000,1
LTE,724,3,31148,17671553,-23.6179,-46.6832,1000,1
LTE,724,3,31148,18655035,-23.6049,-46.6928,1000,1
LTE,724,3,31148,185706755,-23.6133,-46.6784,1000,1
LTE,724,3,31148,185706762,-23.612,-46.6733,1000,7
LTE,724,3,31148,185706767,-23.6134,-46.6786,1000,1
LTE,724,3,31148,185724938,-23.6251,-46.6767,1000,6
LTE,724,3,31148,185725058,-23.6277,-46.6751,1000,2
LTE,724,3,31148,185726337,-23.624,-46.6946,1000,1
LTE,724,3,31148,185726466,-23.6221,-46.7004,1000,1
LTE,724,3,31148,185727040,-23.6234,-46.6974,1000,1
LTE,724,3,31148,185727043,-23.6248,-46.6967,1000,1
LTE,724,3,31148,185727180,-23.6236,-46.7013,1000,1
LTE,724,3,31148,185727193,-23.6245,-46.6969,1000,1
LTE,724,3,31148,185727753,-23.6242,-46.6774,687,30
LTE,724,3,31148,185727765,-23.6242,-46.6772,1000,11
LTE,724,3,31148,185727873,-23.6281,-46.6748,1000,6
LTE,724,3,31148,185728021,-23.6185,-46.6834,1000,1
LTE,724,3,31148,185728129,-23.6186,-46.6833,1000,1
LTE,724,3,31148,202380033,-23.618,-46.7003,1000,3
LTE,724,3,31148,202380034,-23.6189,-46.7003,1000,6
LTE,724,3,31148,202380035,-23.6225,-46.7021,1000,2
LTE,724,3,31148,202380041,-23.6165,-46.6998,1000,3
LTE,724,3,31148,202380042,-23.6183,-46.7006,1000,5
LTE,724,3,31148,202380161,-23.617,-46.7,1000,3
LTE,724,3,31148,202380162,-23.6198,-46.7008,1000,2
LTE,724,3,31148,202382081,-23.6224,-46.7026,1000,6
LTE,724,3,31148,202382082,-23.6239,-46.7052,1000,14
LTE,724,3,31148,202382089,-23.6221,-46.7023,1000,21
LTE,724,3,31148,202382090,-23.6227,-46.7028,1000,15
LTE,724,3,31148,202382094,-23.6238,-46.7051,1000,7
LTE,724,3,31148,202382101,-23.6222,-46.7029,1000,20
LTE,724,3,31148,202382102,-23.6238,-46.7051,1000,23
LTE,724,3,31148,202382103,-23.624,-46.7054,1000,13
LTE,724,3,31148,202382209,-23.6215,-46.7018,1000,18
LTE,724,3,31148,202382210,-23.6234,-46.7041,1000,19
LTE,724,3,31148,202387011,-23.6203,-46.7008,1000,2
LTE,724,3,31148,202387140,-23.6176,-46.7002,1000,3
LTE,724,3,31148,202387141,-23.6197,-46.7011,1000,5
LTE,724,3,31148,202389829,-23.6118,-46.6987,1000,6
LTE,724,3,31148,202389958,-23.6101,-46.6983,1000,4
LTE,724,3,31148,202389959,-23.6169,-46.6998,1000,8
LTE,724,3,31148,202389962,-23.6109,-46.6984,1000,5
LTE,724,3,31148,202389979,-23.6148,-46.6993,1000,4
LTE,724,3,31148,202391042,-23.6027,-46.6958,1000,2
LTE,724,3,31148,202391043,-23.6058,-46.6972,1000,7
LTE,724,3,31148,202391062,-23.6026,-46.696,1000,4
LTE,724,3,31148,202391063,-23.6014,-46.6978,3822,9
LTE,724,3,31148,202391297,-23.6083,-46.6978,1000,9
LTE,724,3,31148,202391487,-23.6118,-46.6987,1000,4
LTE,724,3,31148,202391488,-23.6152,-46.6994,1000,9
LTE,724,3,31148,202391492,-23.6177,-46.7,1000,8
LTE,724,3,31148,202391508,-23.6145,-46.699,1000,7
LTE,724,3,31148,202394379,-23.6005,-46.6953,1000,10
LTE,724,3,31148,202394391,-23.6009,-46.6955,1000,9
LTE,724,3,31148,202394498,-23.5955,-46.6961,1000,1
LTE,724,3,31148,202502914,-23.5947,-46.6647,1000,8
LTE,724,3,31148,219168009,-23.6158,-46.6883,1000,17
LTE,724,3,31148,219168011,-23.6145,-46.6931,1000,8
LTE,724,3,31148,219168021,-23.6158,-46.6885,1000,22
LTE,724,3,31148,219168023,-23.6143,-46.694,1000,6
LTE,724,3,31148,219168522,-23.6185,-46.6833,1000,1
LTE,724,3,31148,219168771,-23.6165,-46.6865,1000,3
LTE,724,3,31148,219168778,-23.6186,-46.6835,1000,1
LTE,724,3,31148,219168779,-23.6181,-46.6837,1000,2
LTE,724,3,31148,219168898,-23.6184,-46.6831,1000,1
LTE,724,3,31148,219169035,-23.61,-46.6816,1000,1
LTE,724,3,31148,219169155,-23.6102,-46.6815,1000,1
LTE,724,3,31148,219169847,-23.6171,-46.6999,1000,7
LTE,724,3,31148,219169848,-23.6155,-46.6995,1000,19
LTE,724,3,31148,219169849,-23.6099,-46.6982,1000,14
LTE,724,3,31148,219169850,-23.6131,-46.6989,1000,14
LTE,724,3,31148,219169853,-23.6139,-46.6952,1000,5
LTE,724,3,31148,219169855,-23.6136,-46.6984,1000,6
LTE,724,3,31148,219169865,-23.6163,-46.6997,1000,2
LTE,724,3,31148,219169866,-23.6135,-46.6991,1000,8
LTE,724,3,31148,219169867,-23.6103,-46.6984,1000,3
LTE,724,3,31148,219169868,-23.6134,-46.6992,1000,4
LTE,724,3,31148,219169871,-23.6138,-46.6963,1000,3
LTE,724,3,31148,219169901,-23.6166,-46.6997,1000,11
LTE,724,3,31148,219169902,-23.6136,-46.6986,1000,7
LTE,724,3,31148,219169903,-23.6111,-46.6985,1000,12
LTE,724,3,31148,219169904,-23.6132,-46.6989,1000,12
LTE,724,3,31148,219169907,-23.614,-46.6952,1000,3
LTE,724,3,31148,219169909,-23.6138,-46.6967,1000,5
LTE,724,3,31148,219170368,-23.6205,-46.7009,1000,2
LTE,724,3,31148,219170422,-23.6201,-46.7007,1000,2
LTE,724,3,31148,219171074,-23.617,-46.6856,1000,3
LTE,724,3,31148,219171273,-23.6194,-46.7005,1000,1
LTE,724,3,31148,219171283,-23.617,-46.7,1000,5
LTE,724,3,31148,219171284,-23.6138,-46.6964,1000,4
LTE,724,3,31148,219171293,-23.6185,-46.7005,1000,2
LTE,724,3,31148,219171587,-23.6067,-46.6974,1000,4
LTE,724,3,31148,219171599,-23.6111,-46.6985,1000,7
LTE,724,3,31148,219171647,-23.6098,-46.694,1000,1
LTE,724,3,31148,219171657,-23.6096,-46.6982,1000,2
LTE,724,3,31148,219171777,-23.6098,-46.694,1000,1
LTE,724,3,31148,219171786,-23.6105,-46.6983,1000,7
LTE,724,3,31148,219171787,-23.6119,-46.6987,1000,5
LTE,724,3,31148,219171797,-23.6099,-46.694,1000,1
LTE,724,3,31148,219171806,-23.6086,-46.6978,1000,2
LTE,724,3,31148,219172106,-23.6091,-46.6964,1000,1
LTE,724,3,31148,219172118,-23.6092,-46.6966,1000,1
LTE,724,3,31148,219172353,-23.602,-46.6857,1000,1
LTE,724,3,31148,219172556,-23.6086,-46.6907,1000,1
LTE,724,3,31148,219172564,-23.6069,-46.6895,1000,1
LTE,724,3,31148,219172799,-23.6024,-46.696,1000,2
LTE,724,3,31148,219172994,-23.6068,-46.699,1000,1
LTE,724,3,31148,219173122,-23.6038,-46.6801,1000,1
LTE,724,3,31148,219173318,-23.6042,-46.6799,1000,2
LTE,724,3,31148,219173322,-23.6027,-46.6814,1000,2
LTE,724,3,31148,219173342,-23.6032,-46.681,1000,2
LTE,724,3,31148,219174019,-23.6033,-46.6913,1000,1
LTE,724,3,31148,219174362,-23.6105,-46.6751,1000,4
LTE,724,3,31148,219174363,-23.6091,-46.6763,1000,6
LTE,724,3,31148,219174366,-23.6079,-46.6777,1000,3
LTE,724,3,31148,219174367,-23.6068,-46.6785,1000,5
LTE,724,3,31148,219174368,-23.6052,-46.6793,1000,5
LTE,724,3,31148,219174409,-23.6037,-46.6807,1000,3
LTE,724,3,31148,219174422,-23.602,-46.6822,1000,1
LTE,724,3,31148,219174915,-23.6063,-46.6973,1000,5
LTE,724,3,31148,219174927,-23.6052,-46.6967,1000,9
LTE,724,3,31148,219174983,-23.6047,-46.6963,1000,3
LTE,724,3,31148,219174984,-23.6057,-46.6971,1000,10
LTE,724,3,31148,219175114,-23.5996,-46.6982,3620,6
LTE,724,3,31148,219175133,-23.6069,-46.6974,1000,6
LTE,724,3,31148,219175134,-23.6056,-46.6971,1000,23
LTE,724,3,31148,219175439,-23.6025,-46.696,1000,8
LTE,724,3,31148,219175627,-23.5984,-46.6936,1000,5
LTE,724,3,31148,219175628,-23.6036,-46.6964,1000,6
LTE,724,3,31148,219175647,-23.6025,-46.6959,1000,4
LTE,724,3,31148,219175648,-23.6006,-46.6955,1000,2
LTE,724,3,31148,219176130,-23.6064,-46.6932,1000,1
LTE,724,3,31148,219177794,-23.598,-46.6882,1000,1
LTE,724,3,31148,219177800,-23.5973,-46.6923,1000,1
LTE,724,3,31148,219178762,-23.6009,-46.6837,1000,2
LTE,724,3,31148,219178774,-23.6021,-46.6822,1000,4
LTE,724,3,31148,219178775,-23.6004,-46.6843,1000,2
LTE,724,3,31148,219178883,-23.5993,-46.686,1000,3
LTE,724,3,31148,219179831,-23.5917,-46.6891,1000,6
LTE,724,3,31148,219179832,-23.5932,-46.6894,1000,3
LTE,724,3,31148,219179885,-23.5908,-46.6887,1000,1
LTE,724,3,31148,219180087,-23.6077,-46.6977,1000,19
LTE,724,3,31148,219180088,-23.6098,-46.6982,1000,12
LTE,724,3,31148,219180089,-23.6037,-46.6965,1000,6
LTE,724,3,31148,219180090,-23.6077,-46.6975,1000,12
LTE,724,3,31148,219180092,-23.5945,-46.6904,1000,4
LTE,724,3,31148,219180105,-23.6076,-46.6977,1000,3
LTE,724,3,31148,219180106,-23.6089,-46.698,1000,12
LTE,724,3,31148,219180107,-23.6041,-46.6965,1000,9
LTE,724,3,31148,219180108,-23.6045,-46.6968,1000,4
LTE,724,3,31148,219180111,-23.5964,-46.6909,1000,1
LTE,724,3,31148,219180141,-23.6081,-46.6978,1000,8
LTE,724,3,31148,219180142,-23.6084,-46.6979,1000,11
LTE,724,3,31148,219180143,-23.603,-46.6961,1000,12
LTE,724,3,31148,219180144,-23.604,-46.6966,1000,6
LTE,724,3,31148,219180289,-23.5946,-46.6922,1000,12
LTE,724,3,31148,219180290,-23.5974,-46.69,1000,1
LTE,724,3,31148,219180291,-23.6001,-46.6948,1000,16
LTE,724,3,31148,219180303,-23.5947,-46.6956,3133,7
LTE,724,3,31148,219180349,-23.5938,-46.6923,1000,7
LTE,724,3,31148,219180355,-23.5973,-46.6904,1000,3
LTE,724,3,31148,219180356,-23.5979,-46.6892,1000,3
LTE,724,3,31148,219180361,-23.5975,-46.6935,1000,3
LTE,724,3,31148,219180362,-23.5963,-46.6926,1000,12
LTE,724,3,31148,219180479,-23.5935,-46.6922,1000,14
LTE,724,3,31148,219180490,-23.5999,-46.6946,1000,12
LTE,724,3,31148,219180491,-23.5967,-46.6931,1000,8
LTE,724,3,31148,219180492,-23.5954,-46.6926,1000,3
LTE,724,3,31148,219180499,-23.5937,-46.6918,1000,8
LTE,724,3,31148,219180502,-23.5948,-46.6929,1000,1
LTE,724,3,31148,219180510,-23.5996,-46.6948,1000,9
LTE,724,3,31148,219180511,-23.5987,-46.6942,1000,4
LTE,724,3,31148,219180512,-23.5968,-46.6931,1000,2
LTE,724,3,31148,219180547,-23.597,-46.6846,1000,1
LTE,724,3,31148,219180616,-23.5992,-46.6859,1000,1
LTE,724,3,31148,219180746,-23.6,-46.6849,1000,4
LTE,724,3,31148,219180802,-23.5981,-46.6869,1000,1
LTE,724,3,31148,219180869,-23.5988,-46.6869,1000,3
LTE,724,3,31148,219180871,-23.5987,-46.6873,1000,3
LTE,724,3,31148,219180872,-23.5982,-46.6883,1000,2
LTE,724,3,31148,219180998,-23.6013,-46.6832,1000,2
LTE,724,3,31150,202476802,-23.5664,-46.6642,1000,1
LTE,724,3,31150,202489869,-23.5667,-46.6726,1000,1
LTE,724,3,31150,202500373,-23.576,-46.6429,1000,1
LTE,724,3,31150,202500481,-23.576,-46.643,1000,1
LTE,724,3,31151,17142538,-23.6414,-46.7665,1000,7
LTE,724,3,31151,17142539,-23.6347,-46.7702,1000,16
LTE,724,3,31151,17142551,-23.6337,-46.7716,1000,1
LTE,724,3,31151,17142793,-23.6363,-46.7697,1000,2
LTE,724,3,31151,17142795,-23.6389,-46.7674,1000,22
LTE,724,3,31151,17247491,-23.6495,-46.7592,1000,1
LTE,724,3,31151,17247961,-23.6486,-46.7601,1000,3
LTE,724,3,31151,17247962,-23.6483,-46.7622,1000,13
LTE,724,3,31151,17248202,-23.6488,-46.7593,1000,2
LTE,724,3,31151,17319425,-23.6372,-46.7187,2148,11
LTE,724,3,31151,17319427,-23.6413,-46.7244,1000,8
LTE,724,3,31151,17319437,-23.6406,-46.723,1000,3
LTE,724,3,31151,17323529,-23.6431,-46.722,1568,10
LTE,724,3,31151,17323531,-23.6405,-46.7239,1000,5
LTE,724,3,31151,17948929,-23.6396,-46.7643,1275,29
LTE,724,3,31151,17999617,-23.6418,-46.7231,7473,29
LTE,724,3,31151,17999619,-23.6514,-46.7264,8663,32
LTE,724,3,31151,17999629,-23.6428,-46.7253,1000,9
LTE,724,3,31151,17999631,-23.6449,-46.7286,1000,10
LTE,724,3,31151,18211330,-23.6405,-46.7225,1000,5
LTE,724,3,31151,18211338,-23.6404,-46.7227,1000,3
LTE,724,3,31151,18211350,-23.6406,-46.7227,1000,5
LTE,724,3,31151,18227715,-23.6404,-46.7228,1000,2
LTE,724,3,31151,18227723,-23.64,-46.7218,1000,12
LTE,724,3,31151,18227735,-23.6398,-46.7225,1000,4
LTE,724,3,31151,18227843,-23.6399,-46.7222,1000,18
LTE,724,3,31151,18344963,-23.634,-46.7772,1000,15
LTE,724,3,31151,18359763,-23.6382,-46.7685,1000,3
LTE,724,3,31151,18360026,-23.6473,-46.7635,1000,2
LTE,724,3,31151,18360286,-23.6449,-46.7644,1000,6
LTE,724,3,31151,18360287,-23.6454,-46.764,1000,10
LTE,724,3,31151,18382276,-23.6493,-46.7592,1000,3
LTE,724,3,31151,18382296,-23.648,-46.7581,1000,11
LTE,724,3,31151,18383834,-23.6339,-46.7736,1000,10
LTE,724,3,31151,18384093,-23.6344,-46.7801,1000,7
LTE,724,3,31151,18384094,-23.6346,-46.7823,1000,8
LTE,724,3,31151,18384095,-23.6308,-46.7837,1000,6
LTE,724,3,31151,18412545,-23.6404,-46.7228,1000,7
LTE,724,3,31151,18412553,-23.6404,-46.7228,1000,4
LTE,724,3,31151,18412554,-23.6403,-46.7219,1000,1
LTE,724,3,31151,18412556,-23.6405,-46.7229,1000,2
LTE,724,3,31151,18412565,-23.6404,-46.723,1000,14
LTE,724,3,31151,18412566,-23.6404,-46.7221,1000,1
LTE,724,3,31151,18412568,-23.6405,-46.7228,1000,9
LTE,724,3,31151,18412570,-23.6405,-46.7227,1000,1
LTE,724,3,31151,18412673,-23.6403,-46.7228,1000,7
LTE,724,3,31151,18412676,-23.6403,-46.7226,1000,2
LTE,724,3,31151,18429631,-23.6498,-46.7591,1000,1
LTE,724,3,31151,18429651,-23.6499,-46.7592,1000,1
LTE,724,3,31151,18453459,-23.6452,-46.7287,1000,21
LTE,724,3,31151,18453460,-23.6454,-46.7261,1000,17
LTE,724,3,31151,18453461,-23.6429,-46.7244,1000,15
LTE,724,3,31151,18453702,-23.6456,-46.7256,1000,15
LTE,724,3,31151,18453722,-23.6459,-46.7259,1000,8
LTE,724,3,31151,18540761,-23.6485,-46.7268,1000,3
LTE,724,3,31151,18542035,-23.6451,-46.731,1000,13
LTE,724,3,31151,18840031,-23.6489,-46.7598,1000,3
LTE,724,3,31151,20444169,-23.8868,-46.4312,1000,1
LTE,724,3,31151,20444171,-23.8843,-46.428,1000,1
LTE,724,3,31151,20444173,-23.888,-46.4568,1000,1
LTE,724,3,31151,20444289,-23.8867,-46.4336,1000,1
LTE,724,3,31151,20444427,-23.8901,-46.4268,1000,1
LTE,724,3,31151,20444547,-23.8901,-46.4303,1000,1
LTE,724,3,31151,185679886,-23.6491,-46.7588,1000,1
LTE,724,3,31151,185679944,-23.6459,-46.7548,1000,4
LTE,724,3,31151,185679946,-23.6498,-46.7592,1000,1
LTE,724,3,31151,185680076,-23.6493,-46.7591,1000,1
LTE,724,3,31151,185680093,-23.6478,-46.7581,1000,7
LTE,724,3,31151,185682698,-23.642,-46.7467,1000,7
LTE,724,3,31151,185682702,-23.6442,-46.7487,1000,8
LTE,724,3,31151,185682710,-23.6411,-46.746,1000,1
LTE,724,3,31151,185683672,-23.6409,-46.7461,1000,1
LTE,724,3,31151,185685261,-23.6456,-46.752,1000,8
LTE,724,3,31151,185685263,-23.6463,-46.7564,1000,4
LTE,724,3,31151,185686274,-23.6495,-46.7591,1000,2
LTE,724,3,31151,185686488,-23.6496,-46.7592,1000,2
LTE,724,3,31151,185689152,-23.6501,-46.7261,1000,15
LTE,724,3,31151,185689154,-23.6542,-46.7239,1000,8
LTE,724,3,31151,185689279,-23.6525,-46.7222,1000,5
LTE,724,3,31151,185689284,-23.656,-46.7213,1000,9
LTE,724,3,31151,185689286,-23.6622,-46.7231,1000,1
LTE,724,3,31151,185689287,-23.6659,-46.7239,1000,1
LTE,724,3,31151,185689304,-23.6563,-46.7197,1000,3
LTE,724,3,31151,185711361,-23.653,-46.722,1000,9
LTE,724,3,31151,185711362,-23.6536,-46.7215,1000,9
LTE,724,3,31151,185711363,-23.6541,-46.721,1000,7
